name;role;nat;height;age;tm_name;gp;w;l;w_pct;min;pts;two_ptm;two_pta;two_pt_pct;three_ptm;three_pta;three_pt_pct;fgm;fga;fg_pct;ftm;fta;ft_pct;or_rebounds;dr_rebounds;tr_rebounds;ast;tovers;st;blk;blka;pf;df;val;plus_minus;poss;usg_pct;ppp;off_rtg_on;def_rtg_on;net_rtg_on;ind_off_rtg;ind_def_rtg;ind_net_rtg;efg_pct;ts_pct;rim_freq;rim_pps;paint_freq;paint_pps;mid_freq;mid_pps;c3_freq;c3_pps;l3_freq;l3_pps;ft_ratio;to_pct;lto_pct;dto_pct;ast_pct;ast_pct_2p;ast_pct_3p;ast_pct_ft;ast_ratio;ast_to_ratio;or_pct;or_pct_after_2p;or_pct_after_3p;or_pct_after_ft;dr_pct;dr_pct_after_2p;dr_pct_after_3p;dr_pct_after_ft;tr_pct;st_pct;blk_pct;blk_pct_2p;blk_pct_3p;pf_100_poss;df_100_poss;per;off_win_share;def_win_share;win_share;win_share_per_40;obpm;dbpm;bpm;vorp;tm_pace_on;tm_off_rtg_on;tm_def_rtg_on;tm_net_rtg_on;tm_ts_pct_on;tm_or_pct_on;tm_to_pct_on;tm_ft_ratio_on;opp_ts_pct_on;opp_or_pct_on;opp_to_pct_on;opp_ft_ratio_on;tm_pace_off;tm_off_rtg_off;tm_def_rtg_off;tm_net_rtg_off;tm_ts_pct_off;tm_or_pct_off;tm_to_pct_off;tm_ft_ratio_off;opp_ts_pct_off;opp_or_pct_off;opp_to_pct_off;opp_ft_ratio_off;tm_pace_net;tm_off_rtg_net;tm_def_rtg_net;tm_net_rtg_net;tm_ts_pct_net;tm_or_pct_net;tm_to_pct_net;tm_ft_ratio_net;opp_ts_pct_net;opp_or_pct_net;opp_to_pct_net;opp_ft_ratio_net
Rodrigue Beaubois;PG/SG;FRA;190;36;Anadolu Efes Istanbul;31;15;16;0,483870968;23,19354839;10,09677419;2,193548387;4,290322581;0,511278195;1,516129032;3,870967742;0,391666667;3,709677419;8,161290323;0,454545455;1,161290323;1,35483871;0,857142857;0,451612903;1,709677419;2,161290323;2,258064516;0,870967742;0,677419355;0,35483871;0,064516129;1,677419355;1,290322581;9,580645161;0,838709677;9,516129032;0,203028217;1,061016949;120,9664848;119,3119625;1,654522331;116,7073504;111,3092972;5,39805314;0,54743083;0,583955224;0,06440678;1,684210526;0,237288136;1;0,149152542;0,772727273;0,098305085;1,137931034;0,308474576;1,186813187;0,050847458;0,091525424;0,061016949;0,030508475;0,127504554;0,143769968;0,169117647;0,02;0,191780822;2,592592593;0,023333333;0,027681661;0,021818182;0;0,093309859;0,099264706;0,1;0,02;0,057363014;0,016419077;0,010119595;0,012383901;0,004535147;4,06567631;3,117692907;14,64534285;0,777774929;0,825520882;1,603295811;0,089195873;1,272146742;-1,638782217;-0,366635475;0,755650671;71,45476063;120,9664848;119,3119625;1,654522331;0,606724003;0,283333333;0,119752237;0,083275981;0,6104;0,332746479;0,167431193;0,124617737;68,83896729;118,4909671;116,1458333;2,345133723;0,592874867;0,291028446;0,124728514;0,077567484;0,59434968;0,297297297;0,123604466;0,060606061;2,61579334;2,475517745;3,166129137;-0,690611392;0,013849136;-0,007695113;-0,004976277;0,005708497;0,01605032;0,035449182;0,043826727;0,064011676
Elijah Bryant;SG;USA;196;29;Anadolu Efes Istanbul;24;10;14;0,416666667;21,66666667;9,708333333;2,375;4,666666667;0,508928571;1,083333333;2,833333333;0,382352941;3,458333333;7,5;0,461111111;1,708333333;1,958333333;0,872340426;0,875;3;3,875;2,708333333;1,541666667;0,708333333;0,291666667;0,375;2,208333333;2,625;11,5;1,333333333;9,916666667;0,226020893;0,978991597;119,176598;113,6170213;5,559576773;118,286055;105,3372691;12,94878592;0,533333333;0,57960199;0,092436975;1,454545455;0,31512605;0,986666667;0,06302521;0,533333333;0,042016807;1,8;0,243697479;1,034482759;0,088235294;0,155462185;0,100840336;0,054621849;0,171503958;0,183760684;0,204301075;0,057692308;0,214521452;1,756756757;0,047404063;0,043478261;0,057591623;0;0,164383562;0,188679245;0,124378109;0,193548387;0,105561862;0,018085106;0,008578431;0,004291845;0,002857143;5,638297872;6,825568797;15,71782542;0,791174528;0,914758622;1,70593315;0,131225627;1,103819812;-0,817746857;0,286072955;0,987340479;70,93406769;119,176598;113,6170213;5,559576773;0,593952484;0,293453725;0,120607787;0,075023742;0,585526316;0,285388128;0,159585492;0,099481865;69,37724421;120,2007528;120,9656925;-0,76493968;0,594292804;0,31443299;0,122959739;0,071817193;0,605597964;0,353424658;0,127826942;0,078662734;1,556823488;-1,024154773;-7,348671227;6,324516453;-0,00034032;-0,020979265;-0,002351952;0,003206549;-0,020071649;-0,06803653;0,03175855;0,020819132
Will Clyburn;F;USA;201;34;Anadolu Efes Istanbul;25;14;11;0,56;28,32;13,28;3,12;6,2;0,503225806;1,56;4,72;0,330508475;4,68;10,92;0,428571429;2,36;3;0,786666667;1,12;3,44;4,56;2;1,52;1;0,24;0,32;1,92;4,24;14,68;-1,24;13,72;0,245995697;0,967930029;119,9190283;121,4457831;-1,526754792;113,524832;111,1206563;2,40417572;0,5;0,544262295;0,096209913;1,393939394;0,241982507;0,939759036;0,113702624;0,820512821;0,043731778;1,2;0,300291545;0,961165049;0,093294461;0,110787172;0,052478134;0,058309038;0,099933378;0,053231939;0,195804196;0,084805654;0,127226463;1,315789474;0,048442907;0,040441176;0,059701493;0,038461538;0,156079855;0,129770992;0,18;0,155555556;0,100974314;0,020080321;0,005509642;0,006163328;0;3,855421687;8,582995951;14,59479389;0,683033953;0,812964505;1,495998457;0,084519687;-0,12887397;-1,196532473;-1,325406443;0,386820047;69,76087366;119,9190283;121,4457831;-1,526754792;0,606304585;0,275086505;0,124073631;0,094907961;0,618657938;0,333938294;0,164826498;0,10488959;71,00830901;120,113852;108,3333333;11,78051866;0,60982659;0,283333333;0,127731092;0,055462185;0,55105973;0,328244275;0,122265122;0,066924067;-1,247435347;-0,194823652;13,1124498;-13,30727345;-0,003522004;-0,008246828;-0,003657461;0,039445776;0,067598208;0,005694019;0,042561376;0,037965523
Mike Daum;PF;USA;206;29;Anadolu Efes Istanbul;11;3;8;0,272727273;19,81818182;9,363636364;1,727272727;2,272727273;0,76;1,727272727;4,181818182;0,413043478;3,454545455;6,454545455;0,535211268;0,727272727;0,727272727;1;0,545454545;1,636363636;2,181818182;0,272727273;0,545454545;0,545454545;0,181818182;0;2,090909091;0,727272727;7,636363636;-0,363636364;7,272727273;0,173035328;1,2875;116,25;117,5438596;-1,293859649;117,5137503;110,7554342;6,758316121;0,669014085;0,695945946;0,1125;1,777777778;0,125;1,6;0,075;1;0,075;2;0,5;1,125;0,0375;0,075;0,025;0,05;0,018255578;0,018691589;0,038461538;0;0,036144578;0,5;0,031914894;0,0125;0,04950495;0;0,096256684;0,134020619;0,049382716;0,1;0,064;0,015037594;0,005524862;0,009049774;0;5,764411028;2;15,19871939;0,182162516;0,273452591;0,455615107;0,083599102;2,068571915;-1,835250027;0,233321888;0,600431501;73,41694708;116,25;117,5438596;-1,293859649;0,589602705;0,329787234;0,147080029;0,076423937;0,598214286;0,310160428;0,157004831;0,072463768;70,39662193;119,0231362;117,5641026;1,459033683;0,583858764;0,301790281;0,115942029;0,068004459;0,612149533;0,308357349;0,149301826;0,091299678;3,020325151;-2,773136247;-0,020242915;-2,752893332;0,005743941;0,027996953;0,031138;0,008419477;-0,013935247;0,001803079;0,007703005;-0,01883591
Erten Gazi;SG;TUR;190;27;Anadolu Efes Istanbul;10;5;5;0,5;8,7;0,9;0,2;0,6;0,333333333;0,1;1,7;0,058823529;0,3;2,3;0,130434783;0,2;0,4;0,5;0,2;0,3;0,5;0,4;0,5;0,1;0;0,3;0,9;0,6;-1,4;-4,8;3;0,158730159;0,3;96,12903226;123,8993711;-27,77033881;46,73691485;118,5609508;-71,82403596;0,152173913;0,18;0,033333333;2;0,133333333;0,5;0,033333333;0;0,066666667;0;0,5;0,2;0,066666667;0,166666667;0,066666667;0,1;0,06557377;0,054054054;0,058823529;0,142857143;0,117647059;0,8;0,022222222;0,027777778;0,019607843;0;0,044776119;0,03125;0,032258065;0,2;0,031847134;0,006289308;0;0;0;5,660377358;3,870967742;-7,025025987;-0,358775952;0,039184972;-0,31959098;-0,146938382;-6,735670355;-3,405959249;-10,1416296;-0,77388051;71,06017192;96,12903226;123,8993711;-27,77033881;0,468553459;0,355555556;0,158730159;0,047619048;0,64379085;0,313432836;0,169811321;0,081761006;71,03002661;120,119863;120,0516351;0,068227902;0,608236994;0,290322581;0,127144299;0,088042381;0,60546875;0,315298507;0,13239645;0,090976331;0,030145314;-23,99083076;3,847735957;-27,83856671;-0,139683535;0,065232975;0,03158586;-0,040423334;0,0383221;-0,001865672;0,037414871;-0,009215325
Justus Hollatz;SG;GER;195;23;Anadolu Efes Istanbul;23;11;12;0,47826087;10,82608696;2,347826087;0,739130435;1,347826087;0,548387097;0,217391304;0,956521739;0,227272727;0,956521739;2,304347826;0,41509434;0,217391304;0,260869565;0,833333333;0,391304348;0,869565217;1,260869565;1,304347826;0,260869565;0,434782609;0,043478261;0;1,217391304;0,304347826;2,826086957;0,52173913;2,695652174;0,12601626;0,870967742;119,4444444;113,7697517;5,674692751;128,686471;105,6615541;23,0249169;0,462264151;0,482142857;0,209677419;1,538461538;0,161290323;1,4;0,129032258;0;0,112903226;0,857142857;0,241935484;0,6;0,048387097;0,096774194;0,064516129;0,032258065;0,154639175;0,114285714;0,274193548;0,037037037;0,326086957;5;0,043269231;0,052083333;0,039215686;0;0,098039216;0,092592593;0,112359551;0;0,07038835;0,022573363;0,0025;0;0;6,320541761;1,62037037;9,248990355;0,394794202;0,415572606;0,810366809;0,130179407;-0,412427305;-0,887520024;-1,299947329;0,126118016;69,25389086;119,4444444;113,7697517;5,674692751;0,595842956;0,288461538;0,119918699;0,06300813;0,590855803;0,357843137;0,203807391;0,059350504;70,63526814;117,7878396;120,0517464;-2,263906856;0,591874323;0,298387097;0,131048767;0,083788364;0,619699499;0,320117474;0,145464451;0,095069463;-1,381377282;1,656604858;-6,281994749;7,938599608;0,003968633;-0,009925558;-0,011130068;-0,020780234;-0,028843696;0,037725663;0,05834294;-0,035718959
Tyrique Jones;C;USA;206;27;Anadolu Efes Istanbul;34;17;17;0,5;17,58823529;7,235294118;3,058823529;4,823529412;0,634146341;0;0;-;3,058823529;4,823529412;0,634146341;1,117647059;1,676470588;0,666666667;1,970588235;2,352941176;4,323529412;0,970588235;0,852941176;0,794117647;0,382352941;0,323529412;2,647058824;1,941176471;9,5;-1,352941176;6,411764706;0,179818532;1,128440367;116,539924;118,5461323;-2,006208385;125,1504789;106,9938387;18,15664029;0,634146341;0,650793651;0,380733945;1,590361446;0,362385321;0,962025316;0,009174312;0;0;-;0;-;0,114678899;0,133027523;0,064220183;0,068807339;0,077952756;0,049327354;0,161290323;0,026200873;0,131474104;1,137931034;0,13562753;0,208333333;0,069868996;0,058823529;0,167714885;0,209302326;0,142857143;0,03125;0,151390319;0,025163094;0,013948498;0,017077799;0;8,387698043;6,273764259;18,27528222;1,019385389;0,934023718;1,953409107;0,130662817;1,653447521;1,025204133;2,678651655;1,644264615;70,54287391;116,539924;118,5461323;-2,006208385;0,586977338;0,32388664;0,138575749;0,08605994;0,609195402;0,337526205;0,17679558;0,103130755;70,97169672;120,8005718;117,0028818;3,797689993;0,602280827;0,277198212;0,115942029;0,076874606;0,59749816;0,309486781;0,131260794;0,080598733;-0,42882281;-4,260647883;1,543250495;-5,803898378;-0,015303489;0,046688428;0,02263372;0,009185333;0,011697242;0,028039425;0,045534786;0,022532022
Shane Larkin;PG;USA;180;32;Anadolu Efes Istanbul;35;17;18;0,485714286;31,54285714;16,77142857;2,771428571;5,057142857;0,548022599;2,514285714;6,428571429;0,391111111;5,285714286;11,48571429;0,460199005;3,685714286;4,057142857;0,908450704;0,171428571;2,657142857;2,828571429;5,057142857;1,942857143;1,142857143;0,057142857;0,257142857;1,4;4,257142857;19,94285714;-0,4;15,05714286;0,235023041;1,113851992;119,1955193;120,7073296;-1,511810226;133,7555845;112,087002;21,66858255;0,569651741;0,640363636;0,077798861;1,658536585;0,185958254;1,020408163;0,072106262;0,684210526;0,022770398;1,25;0,404174573;1,169014085;0,106894371;0,129032258;0,085388994;0,043643264;0,224904701;0,204690832;0,348958333;0,111111111;0,251420455;2,602941176;0,006423983;0,006833713;0,006696429;0;0,105802048;0,106976744;0,115288221;0,01754386;0,054605626;0,020502307;0,001162791;0,000976563;0;2,511532547;7,586558045;19,41810216;3,787346946;1,175918766;4,963265711;0,179828468;5,179774439;-2,448945559;2,730828881;2,983259534;70,86948024;119,1955193;120,7073296;-1,511810226;0,596787899;0,295503212;0,125315891;0,084435856;0,613760751;0,328782708;0,162026586;0,099573614;69,64031808;118,1488203;108,3333333;9,815486993;0,586486486;0,311111111;0,125984252;0,064566929;0,575115207;0,281368821;0,120200334;0,067334446;1,229162157;1,046699022;12,37399624;-11,32729722;0,010301413;-0,015607899;-0,000668361;0,019868926;0,038645543;0,047413886;0,041826253;0,032239168
Ridvan Oncel;SG;TUR;191;27;Anadolu Efes Istanbul;2;2;0;1;5,5;0,5;0;0;-;0;0;-;0;0;-;0,5;1;0,5;0;0;0;0,5;0;0,5;0;0;1,5;0,5;0;2,5;0,5;0,045454545;1;142,8571429;78,94736842;63,90977444;100;76,31578947;23,68421053;-;0,5;0;-;0;-;0;-;0;-;0;-;1;0;0;0;0,125;0;0,333333333;0;0,5;0,5;0;0;0;-;0;0;0;-;0;0,052631579;0;0;0;15,78947368;7,142857143;3,905966677;-0,001754479;0,042286959;0,040532481;0,147390839;-1,115265638;-0,693863961;-1,809129599;0,003715122;54,99181669;142,8571429;78,94736842;63,90977444;0,454545455;0,615384615;0;0,090909091;0,46875;0;0,176470588;0;71,40686947;119,9252802;119,3508115;0,574468714;0,592250923;0,298200514;0,115342764;0,073993471;0,601257862;0,284552846;0,122246696;0,093612335;-16,41505277;22,93186266;-40,40344306;63,33530572;-0,137705468;0,317184101;-0,115342764;0,01691562;-0,132507862;-0,284552846;0,054223892;-0,093612335
Ercan Osmani;C;TUR;213;26;Anadolu Efes Istanbul;23;14;9;0,608695652;13,39130435;4,391304348;1,130434783;2,217391304;0,509803922;0,565217391;1,652173913;0,342105263;1,695652174;3,869565217;0,438202247;0,434782609;0,434782609;1;0,739130435;1,869565217;2,608695652;0,608695652;0,52173913;0,608695652;0,086956522;0,217391304;1,695652174;0,695652174;4,391304348;0,739130435;4,565217391;0,168539326;0,961904762;115,5963303;113,3086876;2,28764266;101,1137527;102,6464489;-1,532696193;0,511235955;0,543010753;0,161904762;1,294117647;0,314285714;0,909090909;0,00952381;0;0,114285714;0,75;0,247619048;1,153846154;0,038095238;0,114285714;0,057142857;0,057142857;0,060085837;0,057553957;0,081967213;0,03030303;0,117647059;1,166666667;0,063432836;0,062992126;0,066666667;0;0,172690763;0,136363636;0,186915888;0,454545455;0,116054159;0,025878004;0,004255319;0;0;7,208872458;2,935779817;11,32292598;-0,087435079;0,582422616;0,494987537;0,064284096;-0,912757892;-0,097828225;-1,010586117;0,179092967;70,63016362;115,5963303;113,3086876;2,28764266;0,573770492;0,28358209;0,118780096;0,059390048;0,596303502;0,325301205;0,202247191;0,082397004;70,46035212;119,4092827;119,8118139;-0,402531204;0,597256419;0,305066079;0,12791411;0,08803681;0,612179487;0,32;0,138461538;0,092307692;0,1698115;-3,812952425;-6,503126289;2,690173864;-0,023485927;-0,02148399;-0,009134014;-0,028646762;-0,015875985;0,005301205;0,063785653;-0,009910689
Daniel Oturu;C;USA;208;25;Anadolu Efes Istanbul;22;10;12;0,454545455;15,45454545;7,181818182;3,045454545;4,454545455;0,683673469;0;0;-;3,045454545;4,454545455;0,683673469;1,090909091;1,863636364;0,585365854;1,681818182;2,181818182;3,863636364;0,545454545;0,818181818;0,318181818;0,909090909;0,318181818;2,409090909;1,727272727;8,818181818;1,681818182;5,954545455;0,185028249;1,20610687;121,1382114;115,1219512;6,016260163;125,4447614;104,7029444;20,74181701;0,683673469;0,699115044;0,396946565;1,730769231;0,328244275;0,930232558;0,022900763;1,333333333;0;-;0;-;0,114503817;0,13740458;0,061068702;0,076335878;0,048582996;0,05;0,072289157;0;0,083916084;0,666666667;0,122923588;0,17721519;0,066666667;0,05;0,166089965;0,172413793;0,158730159;0,107142857;0,144067797;0,011382114;0,037878788;0,042763158;0;8,617886179;6,178861789;19,28241268;0,594419455;0,621343976;1,215763431;0,143030992;0,42111454;0,601384214;1,022498754;0,929398842;72,15486899;121,1382114;115,1219512;6,016260163;0,596955128;0,305647841;0,118644068;0,084745763;0,593959732;0,311418685;0,172195893;0,107424961;70,18840925;119,3679918;116,191446;3,176545817;0,588442211;0,327083333;0,12642669;0,069359087;0,600526316;0,325056433;0,147623019;0,074228524;1,966459734;1,770219537;-1,069494809;2,839714346;0,008512917;-0,021435493;-0,007782622;0,015386676;-0,006566584;-0,013637748;0,024572873;0,033196437
Tibor Pleiss;C;GER;218;35;Anadolu Efes Istanbul;23;12;11;0,52173913;17,95652174;7,782608696;1,956521739;3,739130435;0,523255814;1,173913043;2,695652174;0,435483871;3,130434783;6,434782609;0,486486486;0,347826087;0,391304348;0,888888889;1,217391304;2,391304348;3,608695652;0,695652174;0,652173913;0,347826087;0,608695652;0,086956522;1,434782609;0,47826087;8;-0,043478261;7,260869565;0,204907975;1,071856287;119,1011236;120,4255319;-1,324408319;104,5749811;109,0377071;-4,462726023;0,577702703;0,588815789;0,167664671;1,357142857;0,173652695;0,896551724;0,173652695;0,896551724;0,047904192;1,875;0,323353293;1,222222222;0,023952096;0,089820359;0,053892216;0,035928144;0,056338028;0,033112583;0,111111111;0,023255814;0,087431694;1,066666667;0,077348066;0,085714286;0,072625698;0;0,161764706;0,179640719;0,134615385;0,285714286;0,118233618;0,011347518;0,021875;0,021333333;0;4,680851064;1,54494382;15,85238897;-0,012248095;0,562975;0,550726905;0,053339168;0,518362808;-1,081557643;-0,563194834;0,437104465;68,85880077;119,1011236;120,4255319;-1,324408319;0,582417582;0,284530387;0,106748466;0,058895706;0,593706294;0,329411765;0,136181575;0,100133511;70,63928261;121,2121212;114,1252006;7,08692057;0,609555189;0,303886926;0,128499641;0,088298636;0,592994162;0,301785714;0,146801347;0,086868687;-1,780481841;-2,110997617;6,300331273;-8,411328889;-0,027137607;-0,019356539;-0,021751175;-0,029402931;0,000712132;0,02762605;-0,010619771;0,013264824
Darius Thompson;PG/SG;USA;193;29;Anadolu Efes Istanbul;35;17;18;0,485714286;26,02857143;10,88571429;2,885714286;5,628571429;0,512690355;1,114285714;3,4;0,327731092;4;9,028571429;0,443037975;1,771428571;2,114285714;0,837837838;0,6;1,4;2;2,8;1,6;1;0,542857143;0,371428571;2,457142857;2,2;9,628571429;0,942857143;11,45714286;0,21405694;0,950124688;119,2615385;118,3965196;0,865018884;114,1150135;111,146061;2,968952558;0,504746835;0,552173913;0,159600998;1,4375;0,261845387;0,819047619;0,069825436;0,857142857;0,027431421;0,818181818;0,266832918;1,009345794;0,072319202;0,139650873;0,077306733;0,06234414;0,141550313;0,123786408;0,254545455;0,043352601;0,196392786;1,75;0,027027027;0,028645833;0,028409091;0;0,069306931;0,057971014;0,084639498;0,035714286;0,047169811;0,021752641;0,013768116;0,013630731;0,005235602;5,344934742;4,738461538;12,67941228;0,854878252;1,035182699;1,89006095;0,082988406;0,095825414;-1,11829946;-1,022474046;0,508664464;71,52551077;119,2615385;118,3965196;0,865018884;0,592539747;0,317889318;0,127046263;0,081850534;0,615707822;0,305516266;0,171817058;0,103213844;68,96106412;118,4269663;116,9934641;1,43350224;0,598183882;0,264637002;0,12250996;0,076693227;0,587527352;0,337931034;0,120094192;0,072213501;2,564446647;0,834572169;1,403055525;-0,568483356;-0,005644135;0,053252316;0,004536303;0,005157307;0,028180469;-0,032414769;0,051722867;0,031000343
Emre Tunca;SG;TUR;195;19;Anadolu Efes Istanbul;2;1;1;0,5;2;0;0;0,5;0;0;0;-;0;0,5;0;0;0;-;0;0;0;0;0,5;1;0;0;0,5;0;-0,5;-3,5;1;0,285714286;0;85,71428571;162,5;-76,78571429;0;110,7407407;-110,7407407;0;0;0;-;0;-;0,5;0;0;-;0;-;-;0,5;0;0,5;0;0;-;0;0;0;0;0;0;0;0;0;-;0;0;0,25;0;0;0;12,5;0;-1,678155068;-0,055675922;0,004629051;-0,051046871;-0,510468715;-20,41801798;18,34945421;-2,068563774;-0,000930129;77,77777778;85,71428571;162,5;-76,78571429;0,6;0;0,285714286;0,142857143;0,928571429;1;0,285714286;0,428571429;71,06598985;114,047619;116,3895487;-2,341929646;0,578502415;0,338308458;0,151639344;0,088114754;0,607940447;0,271276596;0,147368421;0,08;6,71178793;-28,33333333;46,11045131;-74,44378464;0,021497585;-0,338308458;0,134074941;0,054742389;0,320630982;0,728723404;0,138345865;0,348571429
Melih Tunca;SG;TUR;195;19;Anadolu Efes Istanbul;1;0;1;0;1;0;0;1;0;0;1;0;0;2;0;0;0;-;0;0;0;0;0;1;0;1;0;0;-2;1;2;0,5;0;75;50;25;0;22,76;-22,76;0;0;0;-;0,5;0;0;-;0;-;0,5;0;-;0;0;0;0;-;0;-;0;0;0;0;0;-;0;0;-;-;0;0,25;0;0;-;0;0;-21,42902587;-0,055675922;0,021313985;-0,034361937;-1,374477469;-13,95602129;7,290623594;-6,665397692;-0,094935418;124,6753247;75;50;25;0,375;0;0;0;0,333333333;0,5;0,5;0;76,45286268;112,1621622;125,6756757;-13,51351351;0,506097561;0,428571429;0,127659574;0,063829787;0,636986301;0,382352941;0,159090909;0,068181818;48,222462;-37,16216216;-75,67567568;38,51351351;-0,131097561;-0,428571429;-0,127659574;-0,063829787;-0,303652968;0,117647059;0,340909091;-0,068181818
Derek Willis;PF/C;USA;206;29;Anadolu Efes Istanbul;26;15;11;0,576923077;23,07692308;7,346153846;1,038461538;1,961538462;0,529411765;1,538461538;3,461538462;0,444444444;2,576923077;5,423076923;0,475177305;0,653846154;0,692307692;0,944444444;0,923076923;2,807692308;3,730769231;0,807692308;0,5;0,576923077;0,269230769;0,153846154;1,384615385;1,230769231;9,038461538;3,230769231;6,269230769;0,139435415;1,171779141;123,3918129;113,2183908;10,17342206;113,6718547;105,8119622;7,859892556;0,617021277;0,636666667;0,110429448;1,444444444;0,128834356;0,761904762;0,073619632;1;0,171779141;2,142857143;0,380368098;0,967741935;0,055214724;0,079754601;0,030674847;0,049079755;0,043841336;0,025270758;0,091666667;0,036585366;0,114130435;1,615384615;0,050420168;0,039647577;0,059360731;0,086956522;0,151452282;0,138528139;0,156682028;0,184210526;0,10125261;0,014367816;0,007692308;0,005607477;0;3,448275862;3,118908382;12,76998554;0,290694728;0,973506388;1,264201116;0,084280074;0,687028967;-0,191133449;0,495895518;1,166436094;68,51037783;123,3918129;113,2183908;10,17342206;0,618768328;0,298319328;0,124893071;0,083832335;0,583992095;0,300829876;0,168720379;0,096682464;71,12639211;118,5372005;122,0532319;-3,516031435;0,592686003;0,279683377;0,117908788;0,084538376;0,624513619;0,351585014;0,134670487;0,085959885;-2,616014276;4,854612361;-8,834841135;13,6894535;0,026082326;0,01863595;0,006984283;-0,000706041;-0,040521524;-0,050755139;0,034049892;0,010722579
Burak Yildizli;PF;TUR;204;30;Anadolu Efes Istanbul;1;0;1;0;2;0;0;0;-;0;0;-;0;0;-;0;0;-;0;0;0;0;0;0;0;0;0;0;0;-1;0;-;-;250;150;100;-;133,21;-133,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;-;-;0;-;-;-;-;0;-;0;0;0;0;0;0;0;0;0;0;0;-0,002122626;-0,002122626;-0,042452526;-4,283204047;-0,469249944;-4,752453991;-0,008961478;51,61290323;250;150;100;1,25;-;0;0;0,75;0,5;0,25;0;72,54488916;119,0265487;119,4013304;-0,374781704;0,58776402;0,318906606;0,125199108;0,088244664;0,62182448;0,301790281;0,150832517;0,093046033;-20,93198593;130,9734513;30,59866962;100,3747817;0,66223598;-0,318906606;-0,125199108;-0,088244664;0,12817552;0,198209719;0,099167483;-0,093046033
Erkan Yilmaz;F;TUR;192;27;Anadolu Efes Istanbul;12;7;5;0,583333333;10,41666667;1,666666667;0,333333333;0,75;0,444444444;0,333333333;1,166666667;0,285714286;0,666666667;1,916666667;0,347826087;0;0,333333333;0;0,583333333;1,5;2,083333333;1,25;0,5;0,75;0,333333333;0;2;0,5;2,5;-2,916666667;2,583333333;0,119230769;0,64516129;103,125;111,2970711;-8,17207113;97,34675341;100,0817313;-2,734977852;0,434782609;0,4;0,129032258;2;0,129032258;0;0,032258065;0;0,161290323;1,2;0,258064516;0,375;0,064516129;0,193548387;0,129032258;0,064516129;0,161290323;0,185185185;0,2;0;0,326086957;2,5;0,053846154;0,111111111;0;0;0,166666667;0,18;0,153846154;0,111111111;0,105042017;0,037656904;0,02;0,016666667;0;10,041841;2,678571429;7,811500311;-0,063904773;0,295029101;0,231124328;0,073959785;-0,449803717;2,362872765;1,913069048;0,617258954;72,2095366;103,125;111,2970711;-8,17207113;0,508810573;0,276923077;0,126923077;0,061538462;0,577006508;0,268518519;0,153846154;0,126819127;69,95360742;121,9538968;116,8874172;5,066479598;0,613586156;0,288782816;0,12302228;0,087504036;0,616773442;0,327319588;0,165803109;0,085256712;2,255929179;-18,82889682;-5,590346089;-13,23855073;-0,104775583;-0,011859739;0,003900797;-0,025965575;-0,039766934;-0,058801069;-0,011956955;0,041562415
